411	8.37375e-16
412	7.25836e-15
413	-2.4011e-15
414	2.00991e-15
415	-1.86998e-16
416	-7.84569e-15
417	1.86648e-15
418	4.501e-15
419	5.23725e-16
420	-4.90519e-15
421	1.1411e-15
422	1.14012e-15
423	-1.61149e-15
424	-2.93379e-15
425	8.01219e-16
426	2.07582e-15
427	3.24885e-16
428	-1.282e-15
429	-3.23703e-15
430	1.39179e-15
431	-1.35429e-15
432	-3.68629e-16
433	-7.88432e-16
434	6.24565e-15
435	2.64777e-15
436	-8.20591e-16
437	-1.47479e-15
438	3.89234e-15
439	-7.64189e-16
440	-5.25869e-15
441	3.01855e-15
442	2.00033e-15
443	-1.8213e-15
444	-1.03885e-15
445	9.95855e-17
446	1.62508e-16
447	-1.95224e-15
448	-1.29993e-15
449	-1.8681e-16
450	2.8482e-15
451	-1.18939e-15
452	-1.56694e-15
453	1.72922e-15
454	1.23649e-16
455	-4.29223e-16
456	6.76091e-16
457	1.26639e-15
458	5.34467e-16
459	-4.9279e-16
460	-7.28941e-16
461	1.36707e-16
462	-3.00421e-15
463	2.76295e-15
464	3.35424e-15
465	-5.43014e-15
466	3.96043e-15
467	4.89606e-15
468	4.05453e-16
469	1.5772e-15
470	-2.02923e-15
471	-1.62893e-15
472	-9.87039e-16
473	-5.59577e-16
474	-3.10746e-17
475	-1.31015e-15
476	2.33988e-15
477	2.31879e-15
478	7.98247e-16
479	9.06772e-16
480	-3.26149e-15
481	-3.16577e-15
482	2.75555e-15
483	-5.18615e-16
484	-1.40412e-15
485	-2.9836e-15
486	1.01844e-16
487	-6.16163e-16
488	-1.61466e-16
489	9.6999e-16
490	-1.01037e-15
491	-8.69027e-17
492	8.19694e-16
493	1.29798e-15
494	3.74316e-16
495	3.97257e-15
496	-2.6606e-15
497	-1.591e-16
498	-9.07177e-16
499	-6.14232e-16
500	5.97217e-17
501	-4.36962e-16
502	1.75295e-15
503	-5.34889e-15
504	-7.24148e-16
505	-2.13784e-15
506	9.65921e-16
507	7.85072e-16
508	-1.58299e-15
509	-3.14869e-15
510	2.31303e-15
511	2.32394e-16
512	-1.35551e-15
513	1.45549e-15
514	1.19397e-15
515	-6.67761e-16
516	-9.15335e-17
517	4.42998e-15
518	-2.69117e-15
519	-2.80155e-16
520	-2.18864e-15
521	5.40911e-16
522	4.99317e-15
523	-1.6108e-17
524	-1.0577e-15
525	6.99102e-16
526	1.12712e-15
527	1.35139e-16
528	-1.89215e-15
529	1.37516e-15
530	1.46673e-15
531	-1.32108e-15
532	2.01979e-15
533	2.09121e-15
534	-1.30147e-16
535	-1.15455e-15
536	-1.55798e-15
537	7.90888e-16
538	-3.90058e-16
539	7.13183e-17
540	4.50394e-15
541	8.06626e-16
542	2.60919e-16
543	-1.31493e-15
544	8.13234e-16
545	3.33378e-15
546	6.91827e-16
547	-8.88557e-16
548	9.10418e-16
549	3.11143e-15
550	-7.8794e-16
551	-1.74021e-15
552	-1.62994e-15
553	2.25262e-16
554	8.10152e-16
555	1.77838e-15
556	3.6159e-16
557	7.53239e-16
558	1.68849e-15
559	-2.57605e-15
560	-6.571e-16
561	-7.33498e-18
562	8.35311e-16
563	1.75606e-15
564	1.78532e-15
565	1.04729e-15
566	1.24215e-15
567	4.22851e-16
568	-1.36271e-15
569	1.74123e-15
570	1.50551e-15
571	-1.47886e-15
572	-8.02193e-16
573	3.74467e-15
574	-8.83393e-17
575	5.49083e-16
576	-1.22435e-16
577	1.85403e-15
578	1.34511e-15
579	2.15399e-15
580	-1.18966e-15
581	-7.08483e-16
582	1.71962e-15
583	4.81035e-16
584	4.37748e-16
585	-5.17152e-16
586	6.48962e-16
587	1.1533e-15
588	-3.02313e-16
589	2.66836e-16
590	-1.03771e-14
591	-1.06041e-15
592	-5.6686e-16
593	2.09793e-16
594	2.81777e-16
595	-1.98332e-15
596	-1.79968e-15
597	1.95969e-15
598	-5.76534e-16
599	-3.33256e-15
600	-1.1954e-15
601	1.86056e-15
602	-1.64021e-15
603	2.98648e-16
604	1.0983e-15
605	9.09746e-16
606	-1.21227e-15
607	-1.95503e-15
608	-3.18933e-16
609	1.64994e-15
610	6.4543e-16
611	-1.51288e-15
612	-3.14605e-16
613	-7.92596e-16
614	-2.50907e-15
615	-6.94845e-16
616	-1.66655e-15
617	5.1106e-15
618	-1.23077e-14
619	-5.41514e-15
620	7.44198e-15
621	-2.57524e-15
622	-2.05043e-15
623	5.93037e-15
624	-1.74958e-15
625	-2.72728e-15
626	1.51922e-15
627	-1.55754e-14
628	-1.335e-15
629	-1.25328e-15
630	9.82215e-16
631	8.38183e-16
632	-2.19854e-15
633	-3.08713e-16
634	5.76043e-15
635	5.45069e-16
636	-2.37398e-15
637	-2.05144e-16
638	1.43276e-15
639	-3.76139e-15
640	1.41764e-15
641	-4.01607e-15
642	6.34231e-16
643	-2.78399e-15
644	1.17235e-16
645	0.333333
646	3.99132e-15
